#class tools::wcsv::ntuple
#title Optical Photon Hits
#separator 44
#vector_separator 59
#column double Energy
#column double GlobalTime
2.5e-06,0.548555
2.5e-06,2.84873
2.5e-06,1.73119
2.5e-06,2.36219
2.5e-06,3.52869
2.5e-06,1.57718
2.5e-06,2.00176
2.5e-06,1.90171
2.5e-06,3.50768
2.5e-06,2.01911
2.5e-06,1.07049
2.5e-06,1.68698
2.5e-06,2.53511
2.5e-06,5.01232
2.5e-06,1.76698
2.5e-06,4.32167
2.5e-06,0.593956
2.5e-06,1.20492
2.5e-06,0.591661
2.5e-06,4.2832
2.5e-06,2.70906
2.5e-06,1.09949
2.5e-06,2.29259
2.5e-06,4.07591
2.5e-06,2.91395
2.5e-06,0.519698
2.5e-06,0.783386
2.5e-06,1.34435
2.5e-06,1.99546
2.5e-06,0.517182
2.5e-06,4.14582
2.5e-06,1.28783
2.5e-06,0.559215
2.5e-06,2.56392
2.5e-06,0.716723
2.5e-06,0.522576
2.5e-06,10.2534
2.5e-06,1.62088
2.5e-06,1.53461
2.5e-06,0.548948
2.5e-06,8.40395
2.5e-06,1.22825
2.5e-06,3.15621
2.5e-06,0.733331
2.5e-06,0.555684
2.5e-06,2.32772
2.5e-06,1.09341
2.5e-06,2.55984
2.5e-06,0.798178
2.5e-06,2.06484
2.5e-06,0.542145
2.5e-06,2.55812
2.5e-06,1.83718
2.5e-06,0.659772
2.5e-06,8.78004
2.5e-06,0.978184
2.5e-06,0.520069
2.5e-06,6.48027
2.5e-06,1.96479
2.5e-06,1.43306
2.5e-06,6.2095
2.5e-06,1.20629
2.5e-06,1.60017
2.5e-06,1.30134
2.5e-06,2.33963
2.5e-06,5.85152
2.5e-06,2.41827
2.5e-06,2.4995
2.5e-06,1.55858
2.5e-06,4.3793
2.5e-06,9.33385
2.5e-06,1.62054
2.5e-06,0.564089
2.5e-06,8.32137
2.5e-06,0.979729
2.5e-06,1.41969
2.5e-06,9.26231
2.5e-06,2.30952
2.5e-06,5.47426
2.5e-06,5.35611
2.5e-06,2.19636
2.5e-06,1.7333
2.5e-06,2.37552
2.5e-06,4.02602
2.5e-06,4.17315
2.5e-06,5.67438
2.5e-06,2.02483
2.5e-06,4.97309
2.5e-06,9.5409
2.5e-06,4.99927
2.5e-06,0.722719
2.5e-06,3.83096
2.5e-06,0.74892
2.5e-06,0.777911
2.5e-06,2.2952
2.5e-06,6.71694
2.5e-06,4.306
2.5e-06,1.93903
2.5e-06,0.679104
2.5e-06,2.05725
2.5e-06,6.0096
2.5e-06,2.08486
2.5e-06,2.98485
2.5e-06,7.44896
2.5e-06,2.44983
2.5e-06,0.77124
2.5e-06,1.01669
2.5e-06,6.55135
2.5e-06,1.37624
2.5e-06,3.46454
2.5e-06,0.542403
2.5e-06,0.536675
2.5e-06,0.537521
2.5e-06,1.88034
2.5e-06,1.1377
2.5e-06,10.5752
2.5e-06,7.14526
2.5e-06,0.859809
2.5e-06,1.84883
2.5e-06,6.7307
2.5e-06,0.602954
2.5e-06,1.82648
2.5e-06,1.88633
2.5e-06,2.48833
2.5e-06,1.32646
2.5e-06,0.6818
2.5e-06,2.17078
2.5e-06,1.32546
2.5e-06,1.52353
2.5e-06,2.12202
2.5e-06,2.23272
2.5e-06,5.37312
2.5e-06,0.945709
2.5e-06,1.61948
2.5e-06,1.96901
2.5e-06,1.8797
2.5e-06,0.974454
2.5e-06,3.73007
2.5e-06,1.14295
2.5e-06,1.74849
2.5e-06,1.19897
2.5e-06,7.80304
2.5e-06,1.13337
2.5e-06,2.35887
2.5e-06,0.791013
2.5e-06,1.18085
2.5e-06,3.48488
2.5e-06,1.61934
2.5e-06,4.17567
2.5e-06,1.99601
2.5e-06,2.11402
2.5e-06,0.854396
2.5e-06,3.00586
2.5e-06,4.32897
2.5e-06,3.57017
2.5e-06,0.546584
